produit	handle	rang	url	largeur	hauteur	texte_alternatif
Savon hydratant à la glycérine et huile d'asclépiade	savon	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Savon_seule_-_Find_blanc.jpg?v=1784231307	3000	3000	
Semelles intérieures	semelles-interieures-isolantes-copy	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Semellepaire.jpg?v=1782265390	1536	2048	Semelle isolante à la soie d'asclépiade Lasclay, dessus argenté réfléchissant et dessous noir, pour garder les pieds au chaud.
Semelles intérieures	semelles-interieures-isolantes-copy	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Semelles_Asclepiade_emballees.jpg?v=1782265389	2048	2048	Paire de semelles isolées à la soie d'asclépiade, emballées d'un bandeau Lasclay, pour garder les pieds au chaud
Semelles intérieures	semelles-interieures-isolantes-copy	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Semelles_Asclepiade_Botte_2550682f-f302-44db-9545-967c7ebccdc9.jpg?v=1782265389	2048	2048	Semelle isolante à la soie d'asclépiade Lasclay glissée dans une botte noire, dessus argenté réfléchissant pour conserver la chaleur.
Semelles intérieures	semelles-interieures-isolantes-copy	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Semellezoom.jpg?v=1782265389	1536	2048	Gros plan d'une semelle isolante recouverte d'asclépiade, surpiquée sur le pourtour, qui retient la chaleur sous le pied
Semelles intérieures isolantes en asclépiade	thermal-insoles	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Semelles_Asclepiade_emballees.jpg?v=1782265389	2048	2048	Paire de semelles isolées à la soie d'asclépiade, emballées d'un bandeau Lasclay, pour garder les pieds au chaud
Semelles intérieures isolantes en asclépiade	thermal-insoles	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Semellepaire.jpg?v=1782265390	1536	2048	Semelle isolante à la soie d'asclépiade Lasclay, dessus argenté réfléchissant et dessous noir, pour garder les pieds au chaud.
Semelles intérieures isolantes en asclépiade	thermal-insoles	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Semellezoom.jpg?v=1782265389	1536	2048	Gros plan d'une semelle isolante recouverte d'asclépiade, surpiquée sur le pourtour, qui retient la chaleur sous le pied
Semelles intérieures isolantes en asclépiade	thermal-insoles	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay_semelles-isolantes-asclepiade.jpg?v=1782265332	819	1024	Insertion d'une semelle isolante en asclépiade dans une botte en cuir noir sans lacets
Semelles intérieures isolantes en asclépiade	thermal-insoles	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Semelles_Asclepiade_Botte_2550682f-f302-44db-9545-967c7ebccdc9.jpg?v=1782265389	2048	2048	Semelle isolante à la soie d'asclépiade Lasclay glissée dans une botte noire, dessus argenté réfléchissant pour conserver la chaleur.
Semelles intérieures isolantes en asclépiade	thermal-insoles	6	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/semelles-bottes-chaudes-asclepiade-quebec.jpg?v=1782265332	786	983	Vue intérieure d'une botte contenant une semelle isolante rembourrée en asclépiade et dessus en pellicule réfléchissante
Semelles intérieures isolantes en asclépiade	thermal-insoles	7	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-semelles-bottes-soie-amerique.jpg?v=1782265332	819	1024	Paire de bottes noires posées sur un tapis baigné de soleil et d’ombres, avec des semelles isolantes en asclépiade à côté
Semelles intérieures isolantes en asclépiade - ancienne version	semelles-interieures-isolantes-en-asclepiade-imparfait	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/semelles-asclepiade-isolees-interieures.jpg?v=1782265332	1229	1535	Paire de semelles intérieures isolées à l'asclépiade vue de dessus, surface réfléchissante, pour garder les pieds au chaud dans les bottes l'hiver, isolant végétal du Québec.
Semelles intérieures isolantes en asclépiade - ancienne version	semelles-interieures-isolantes-en-asclepiade-imparfait	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay_semelles-isolantes-asclepiade.jpg?v=1782265332	819	1024	Insertion d'une semelle isolante en asclépiade dans une botte en cuir noir sans lacets
Semelles intérieures isolantes en asclépiade - ancienne version	semelles-interieures-isolantes-en-asclepiade-imparfait	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/semelles-bottes-chaudes-asclepiade-quebec.jpg?v=1782265332	786	983	Vue intérieure d'une botte contenant une semelle isolante rembourrée en asclépiade et dessus en pellicule réfléchissante
Semelles intérieures isolantes en asclépiade - ancienne version	semelles-interieures-isolantes-en-asclepiade-imparfait	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-semelles-bottes-soie-amerique.jpg?v=1782265332	819	1024	Paire de bottes noires posées sur un tapis baigné de soleil et d’ombres, avec des semelles isolantes en asclépiade à côté
Semelles intérieures isolantes en asclépiade - ancienne version	semelles-interieures-isolantes-en-asclepiade-imparfait	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/semelles-isolantes-ecoresponsables-lasclay.jpg?v=1782265332	1229	1535	Paire de semelles isolantes en asclépiade Lasclay, dessus en mylar réfléchissant argenté et dessous antidérapant noir.
Semences d’asclépiade stratifiées à froid  - prêtes à semer	graines-semences-asclepiade-stratifiees-froid	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Graines_Stratifiees_Fond_blanc.png?v=1782265389	2048	2048	Sachets de graines stratifiées d'asclépiade (Asclepias syriaca et fascicularis) avec cuillère doseuse sur fond blanc, semences prêtes à planter pour le monarque.
Semences d’asclépiade stratifiées à froid  - prêtes à semer	graines-semences-asclepiade-stratifiees-froid	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/exaltata-25.jpg?v=1782265389	601	751	Fiche botanique de l'asclepiade tres grande (Asclepias exaltata) en fleurs blanches et vertes, vivace de sous-bois
Semences d’asclépiade stratifiées à froid  - prêtes à semer	graines-semences-asclepiade-stratifiees-froid	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/FR_AsclepiadeIncarnate.png?v=1782265389	1153	1440	Papillon monarque posé sur une asclépiade incarnate rose (Asclepias incarnata), fiche de culture: vivace zone 3, sol humide, floraison de juin à août.
Semences d’asclépiade stratifiées à froid  - prêtes à semer	graines-semences-asclepiade-stratifiees-froid	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/FR_Asclepiade_Tubereuse_b832f9bb-16fd-4b48-8a84-df9a82314f79.png?v=1782265388	450	563	Fiche de culture de l'asclépiade tubéreuse (Asclepias tuberosa) aux fleurs oranges: vivace zone 3, plein soleil, sol sec et rocailleux, floraison de juin à août.
Semences d’asclépiade stratifiées à froid  - prêtes à semer	graines-semences-asclepiade-stratifiees-froid	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/FR_Asclepiade_commune_5a632487-26d4-45c9-903e-f4c55879e364.png?v=1782265389	1152	1440	Papillon monarque sur une asclépiade commune (Asclepias syriaca), fiche de culture: vivace rustique zone 2, plein soleil, fleurs roses, floraison de juin à août.
Semences d’asclépiade stratifiées à froid  - prêtes à semer	graines-semences-asclepiade-stratifiees-froid	6	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/FR_Asclepiade_Speciosa.png?v=1782265389	1152	1440	Fiche de culture de l'asclépiade Speciosa (Asclepias speciosa) aux fleurs roses et blanches étoilées: vivace rustique zone 2, plein soleil, floraison de juin à août.
Semences d’asclépiade stratifiées à froid  - prêtes à semer	graines-semences-asclepiade-stratifiees-froid	7	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Images_avec_texte_informatif_FR_Asclepiade_Tubereuse_copie.jpg?v=1776090590	1400	1751	Fiche de culture de l'asclépiade des Prairies (Asclepias sullivantii) aux fleurs roses: vivace zones 2 à 7, plein soleil, sol argileux, floraison de juin à août.
Semences d’asclépiade stratifiées à froid  - prêtes à semer	graines-semences-asclepiade-stratifiees-froid	8	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Images_avec_texte_informatif-28.jpg?v=1776090590	1400	1751	Fiche de culture de l'asclépiade verticillée (Asclepias verticillata) aux fleurs blanches avec une coccinelle: vivace zones 3 à 9, plein soleil, floraison de juillet à septembre.
Semences d’asclépiade stratifiées à froid  - prêtes à semer	graines-semences-asclepiade-stratifiees-froid	9	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Images_avec_texte_informatif_FR_Asclepiade_commune_copie_7b79ebad-3800-4b10-b317-64dc3cbcaf79.jpg?v=1776090590	1401	1751	Fiche de culture de l'asclépiade verte (Asclepias viridis) aux fleurs vertes et mauves: vivace zones 4 à 9, plein soleil, sol sec, floraison de mai à juillet.
Semences d’asclépiade stratifiées à froid  - prêtes à semer	graines-semences-asclepiade-stratifiees-froid	10	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Imagesavectexteinformatif-34.jpg?v=1776090590	1401	1751	Care card for Narrow Leaf Milkweed (Asclepias fascicularis) with white and pink flowers: perennial, hardiness zones 5 to 10, full sun, blooming June to October.
Semences d’asclépiade stratifiées à froid  - prêtes à semer	graines-semences-asclepiade-stratifiees-froid	11	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Graines_Stratifiees.png?v=1782265451	2048	2048	Sachets de graines stratifiées d'asclépiade (Asclepias syriaca et fascicularis) avec une cuillère doseuse de semences sur une table de bois, prêtes à semer.
Semences d’asclépiade stratifiées à froid  - prêtes à semer	graines-semences-asclepiade-stratifiees-froid	12	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Graines_Stratifiees_Variete.png?v=1782265451	2048	2048	Neuf sachets de semences d'asclépiade stratifiées à froid, étiquetés par espèce (Incarnata, Syriaca, Tuberosa et autres), pour des fleurs indigènes qui nourrissent le papillon monarque.
Service de plantation d'asclépiade - Biodiversité & revenus agricoles	service-plantation-asclepiade-papillons-monarques	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/jardin-asclepiade-mini-papillons-monarques.jpg?v=1782265332	678	1011	Jardin a monarques avec carres sureleves d'asclepiade commune et d'asclepiade tubereuse orange pres d'un bain d'oiseaux
Service de plantation d'asclépiade - Biodiversité & revenus agricoles	service-plantation-asclepiade-papillons-monarques	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/chenille-monarque-asclepiade-tubereuse-tuberosa.jpg?v=1782265332	1210	907	Chenille de papillon monarque sur une asclepiade tubereuse (asclepias tuberosa)
Service de plantation d'asclépiade - Biodiversité & revenus agricoles	service-plantation-asclepiade-papillons-monarques	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/plantation-asclepiade-service-lasclay.jpg?v=1782265332	1008	756	Équipe Lasclay en casques et dossards de sécurité sur un site de plantation d'asclépiade, service d'aménagement d'habitat du monarque
Service de plantation d'asclépiade - Biodiversité & revenus agricoles	service-plantation-asclepiade-papillons-monarques	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/IMG_3935_JPG.jpg?v=1782265332	1280	960	Rangs d'asclépiade en culture poussant à travers une toile horticole dans un champ sablonneux, production de soie d'Amérique au Québec.
Service de plantation d'asclépiade - Biodiversité & revenus agricoles	service-plantation-asclepiade-papillons-monarques	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/plantation-asclepiade-habitat-lasclay-amenagement-paysagement-indigene.jpg?v=1782265332	896	1195	Plants d'asclépiade en fleurs, orangées et roses, alignés dans une plantation Lasclay, aménagement d'habitat indigène pour le papillon monarque
Service de plantation d'asclépiade - Biodiversité & revenus agricoles	service-plantation-asclepiade-papillons-monarques	6	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/grandmaman-asclepiade-oeufs-papillons-monarques.jpg?v=1782265332	826	768	Grand-mere et enfant observant a la loupe une asclepiade en fleurs dans un jardin a monarques au crepuscule
Service de plantation d'asclépiade - Biodiversité & revenus agricoles	service-plantation-asclepiade-papillons-monarques	7	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/apiculture-ruche-miel-asclepiade-asclepias.jpg?v=1782265332	848	1264	Ruches d'abeilles dans un champ d'asclépiades en fleurs roses et orangées devant une grange en bois, sous un ciel bleu
Service de plantation d'asclépiade - Biodiversité & revenus agricoles	service-plantation-asclepiade-papillons-monarques	8	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/MG_0257_67cfc6fe-e235-4c57-8b95-355d2b950fb2.jpg?v=1782265332	1024	683	Papillon monarque posé sur une ombelle de fleurs roses d'asclépiade commune en fleurs, au cœur d'un champ verdoyant.
Service de plantation d'asclépiade - Biodiversité & revenus agricoles	service-plantation-asclepiade-papillons-monarques	9	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/MG_0275_48980e0c-0970-4dbb-bb37-8dd30af37acb.jpg?v=1782265332	1024	683	Papillon monarque aux ailes ouvertes dans un champ d'asclépiade en fleurs, la plante hôte qui nourrit ses chenilles.
Service de plantation d'asclépiade - Biodiversité & revenus agricoles	service-plantation-asclepiade-papillons-monarques	10	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/MG_0312.jpg?v=1782265332	1024	1536	Gros plan d'une ombelle de fleurs roses d'asclépiade commune (Asclepias syriaca) baignée de lumière, au feuillage vert.
Service de plantation d'asclépiade - Biodiversité & revenus agricoles	service-plantation-asclepiade-papillons-monarques	11	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/desherbage-asclepiade-asclepias-jardin-lasclay.jpg?v=1782265388	1179	884	Equipe Lasclay fauchant un champ pour l'entretien d'une plantation d'asclepiade au printemps
Service de plantation d'asclépiade - Biodiversité & revenus agricoles	service-plantation-asclepiade-papillons-monarques	12	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/tariere-trous-asclepiade-plantation-incarnata-lasclay.jpg?v=1782265388	590	728	Tarière à moteur tenue dans un champ pour percer les trous de plantation de l'asclépiade incarnate, projet d'habitat du monarque Lasclay
Soie d'asclépiade pure en vrac	isolant-asclepiade-soie-amerique	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/milkweed.jpg?v=1782265333	1124	843	Main tenant une touffe de soie d'asclépiade pure en vrac, fibre blanche soyeuse et légère (soie d'Amérique) récoltée des gousses, dans un champ.
Soie d'asclépiade pure en vrac	isolant-asclepiade-soie-amerique	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/milkweed_floss.jpg?v=1782265333	742	993	Soie d'asclépiade brute, fibres blanches légères et soyeuses sortant d'un sac de filet, l'isolant végétal des produits Lasclay
Soie d'asclépiade pure en vrac	isolant-asclepiade-soie-amerique	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Lasclay-MediaKit-13_5d5f86c8-5b7a-4fd6-9fc4-79b2bcd74633.jpg?v=1757539449	1365	2048	Gousses d'asclépiade éclatées libérant leur soie blanche et leurs graines dans un champ à l'automne, source de la fibre isolante de Lasclay.
Soie d'asclépiade pure en vrac	isolant-asclepiade-soie-amerique	4	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Lasclay-MediaKit-16.jpg?v=1757539576	2048	1365	Gousse d'asclépiade ouverte révélant ses graines brunes en écailles et sa soie blanche, dans un champ à l'automne, matière première de Lasclay.
Soie d'asclépiade pure en vrac	isolant-asclepiade-soie-amerique	5	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Lasclay-MediaKit-28_4fca959a-d4aa-4418-a79e-36cb43433afd.jpg?v=1757539576	1421	1421	Mains tenant des gousses d'asclépiade ouvertes et libérant la soie et les graines dans un champ à l'automne, récolte de la fibre isolante de Lasclay.
Soie d'asclépiade pure en vrac	isolant-asclepiade-soie-amerique	6	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/lasclay-TPV7ryk3y3w-unsplash_d43db5ee-46b2-4218-b1ac-ca01c860fcf0.jpg?v=1757539576	2048	1365	Main tenant une touffe de soie d'asclepiade et ses graines au vent dans un paysage d'automne
Soie d'asclépiade pure en vrac	isolant-asclepiade-soie-amerique	7	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Untitled_1018cad0-5b8d-4862-90f5-0a59d0167de2.jpg?v=1782265333	1440	960	Mains tenant une poignée de soie d'asclépiade duveteuse, l'isolant végétal cultivé au Québec, devant un t-shirt Lasclay
Sous-plat	milkweed-large-trivet	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Mitaine_Manique_16.png?v=1706814120	2048	2560	Sous-plat en coton, isolé à la fibre d'asclépiade, pour protéger la table des plats chauds.
Sous-plat	milkweed-large-trivet	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Mitaine_Manique_46.png?v=1707851136	2048	2560	Sous-plat en coton, isolé à la soie d'asclépiade, pour protéger la table des plats chauds.
Sous-plat	milkweed-large-trivet	3	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Sous-plat-asclepiade-four-cuisine.jpg?v=1751794395	819	1024	Sous-plat noir Lasclay sous un plat de croustade aux pommes, protection thermique isolée à la soie d'asclépiade
Sous-verres en bois Asclépiade et Monarque - gravés au laser	sous-verre-bois-cadeau-asclepiade-monarque	1	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Ss-verre_Duo.jpg?v=1782265333	2048	2048	Duo de sous-verres en bois gravés: un monarque sur une fleur d'asclépiade et des follicules dispersant la soie au vent
Sous-verres en bois Asclépiade et Monarque - gravés au laser	sous-verre-bois-cadeau-asclepiade-monarque	2	https://cdn.shopify.com/s/files/1/0475/8932/7010/files/Ss-verre_Verre-eau.jpg?v=1782265333	2048	2048	Verre d'eau sur un sous-verre en bois gravé de follicules d'asclépiade, dans une cuisine lumineuse
